month,trend,seasonal,residual
2019-04-01,5089.333333333332,1.5054783010056862,0.9664728670056707
2019-05-01,5082.916666666667,1.5530310527784876,1.076777064898116
2019-06-01,5089.833333333333,1.8498976161931129,0.8123691201021512
2019-07-01,5127.125,1.5964060340403476,0.9114263099177303
2019-08-01,5139.375,1.3171382989147173,0.9748469621952425
2019-09-01,5098.833333333333,0.6530772602757456,1.088310478077445
2019-10-01,5023.416666666666,0.47129944015004843,1.053839381521315
2019-11-01,4996.958333333333,0.5363110853000372,1.0959265408103436
2019-12-01,5268.583333333332,0.27053739693552903,1.161119282629651
2020-01-01,5507.999999999999,0.6173258296422076,1.152274766223752
2020-02-01,5463.291666666667,0.6004462876131255,1.0559645353932794
2020-03-01,5443.666666666666,1.0290513971509523,0.9107765989712011
