month,trend,seasonal,residual
2017-01-01,,0.6572598846846011,
2017-02-01,,0.80618270696829,
2017-03-01,,1.0076909032610677,
2017-04-01,,1.3440583750244606,
2017-05-01,,1.4918925327994605,
2017-06-01,,1.5731123891276249,
2017-07-01,312.1666666666667,1.443955008544583,1.0227293912690538
2017-08-01,324.7916666666667,1.0517964941780304,1.0860187238312389
2017-09-01,340.25,0.7536288029654766,0.9593553124475629
2017-10-01,353.875,0.612956576259213,0.9404821911282694
2017-11-01,366.4583333333333,0.8462089269881714,1.1480156098998084
2017-12-01,382.79166666666663,0.4112573991990206,0.8702506729526625
2018-01-01,401.3333333333333,0.6572598846846011,0.9325942825878816
2018-02-01,411.66666666666663,0.80618270696829,1.0304974586882423
2018-03-01,415.62499999999994,1.0076909032610677,0.9574483871521358
2018-04-01,421.125,1.3440583750244606,0.8285976311210822
2018-05-01,425.125,1.4918925327994605,1.1415222501500037
2018-06-01,425.8333333333333,1.5731123891276249,1.1330325079485197
2018-07-01,428.66666666666663,1.443955008544583,1.0678938468411914
2018-08-01,433.2083333333333,1.0517964941780304,0.9195714977907604
2018-09-01,439.2916666666667,0.7536288029654766,0.8850283184326486
2018-10-01,451.625,0.612956576259213,1.043975145595309
2018-11-01,459.29166666666674,0.8462089269881714,0.9442780532146408
2018-12-01,455.125,0.4112573991990206,0.7639969429907852
2019-01-01,454.20833333333326,0.6572598846846011,1.0317120246315266
2019-02-01,460.79166666666663,0.80618270696829,1.047156292730193
2019-03-01,470.125,1.0076909032610677,1.0554297211242205
2019-04-01,477.91666666666663,1.3440583750244606,1.0368213263589932
2019-05-01,481.41666666666663,1.4918925327994605,0.9899447094806119
2019-06-01,488.625,1.5731123891276249,0.8742463710131403
2019-07-01,501.04166666666663,1.443955008544583,1.0034809120831074
2019-08-01,511.58333333333337,1.0517964941780304,0.9515286183556738
2019-09-01,516.9166666666667,0.7536288029654766,1.0883982455818788
2019-10-01,522.2083333333334,0.612956576259213,1.0778183872975637
2019-11-01,533.625,0.8462089269881714,0.8747487393178989
2019-12-01,555.9583333333333,0.4112573991990206,1.2596112150091765
2020-01-01,578.5833333333334,0.6572598846846011,1.212265874583181
2020-02-01,596.9999999999999,0.80618270696829,1.0160171761401386
2020-03-01,614.9166666666666,1.0076909032610677,0.8520995190322183
2020-04-01,626.875,1.3440583750244606,0.9079508790149374
2020-05-01,646.7083333333333,1.4918925327994605,0.9183066397296439
2020-06-01,666.9166666666666,1.5731123891276249,0.9846207848987287
2020-07-01,674.625,1.443955008544583,0.9321155560491318
2020-08-01,686.5416666666666,1.0517964941780304,1.0691008662648105
2020-09-01,720.8333333333333,0.7536288029654766,1.0934378297803935
2020-10-01,781.9166666666666,0.612956576259213,0.9639439822213425
2020-11-01,841.2499999999999,0.8462089269881714,1.0591773038101362
2020-12-01,889.0,0.4112573991990206,1.1323608752898597
2021-01-01,931.1666666666666,0.6572598846846011,0.8496475244398958
2021-02-01,952.3749999999999,0.80618270696829,0.9325487786839102
2021-03-01,960.5416666666666,1.0076909032610677,1.1612420789339093
2021-04-01,970.9583333333333,1.3440583750244606,1.252849869747471
2021-05-01,988.4999999999998,1.4918925327994605,0.9764461068822249
2021-06-01,998.7083333333331,1.5731123891276249,1.0343200423820957
2021-07-01,,1.443955008544583,
2021-08-01,,1.0517964941780304,
2021-09-01,,0.7536288029654766,
2021-10-01,,0.612956576259213,
2021-11-01,,0.8462089269881714,
2021-12-01,,0.4112573991990206,
